Row Label,County,Maintained,Registered Voters,Repealed,Times Blank Voted,Times Counted,Times Over Voted
SEA 34-1510,KI,149,392,57,22,228,0
SEA 34-1513,KI,177,663,104,31,312,0
SEA 34-1512,KI,76,269,51,21,149,1
SEA 34-1519,KI,124,327,50,18,192,0
SEA 34-1518,KI,97,260,42,17,156,0
RNT 11-0354,KI,111,491,96,20,227,0
SET 33-3618,KI,46,325,70,9,125,0
ISS 05-3572,KI,173,855,123,35,331,0
SHL 32-3556,KI,162,436,51,26,239,0
GRIFFITH,KI,140,576,109,39,288,0
M-I 41-0796,KI,143,561,87,38,268,0
M-I 41-0797,KI,119,373,55,25,199,0
M-I 41-0794,KI,170,399,60,27,257,0
M-I 41-0795,KI,214,508,71,34,319,0
M-I 41-0792,KI,128,297,38,20,186,0
M-I 41-0793,KI,234,596,90,42,366,0
KEN 47-3136,KI,49,293,65,5,119,0
M-I 41-0791,KI,117,259,26,13,156,0
SAM 45-3213,KI,181,558,78,36,295,0
SAM 45-3216,KI,218,710,111,33,362,0
SAM 45-3217,KI,274,641,106,44,424,0
SHL 32-0024,KI,165,449,82,22,269,0
THRUSH,KI,85,275,45,14,144,0
KEN 47-3352,KI,0,0,0,0,0,0
M-I 41-0778,KI,126,320,60,29,215,0
M-I 41-0779,KI,205,497,102,24,331,0
SHL 32-0510,KI,208,645,106,57,371,0
M-I 41-0770,KI,108,277,50,15,173,0
M-I 41-0771,KI,103,258,34,12,149,0
M-I 41-0773,KI,112,315,44,24,180,0
M-I 41-0774,KI,202,453,58,28,288,0
M-I 41-0775,KI,205,491,69,39,313,0
M-I 41-0776,KI,142,331,51,20,213,0
M-I 41-0777,KI,193,492,64,34,291,0
SHL 32-0277,KI,77,241,34,21,132,0
SEA 37-3416,KI,80,502,43,10,134,1
RNT 33-3535,KI,123,697,117,42,282,0
SEA 37-3639,KI,124,303,54,13,191,0
SEA 43-1277,KI,196,541,53,33,282,0
SEA 37-3636,KI,187,786,81,28,296,0
SEA 43-1275,KI,148,275,33,19,200,0
SAM 45-2965,KI,187,586,93,44,324,0
SEA 43-1272,KI,195,437,43,47,285,0
SAM 45-2961,KI,200,531,90,28,318,0
SAM 45-2963,KI,273,774,131,44,448,0
FED 30-3018,KI,77,327,65,13,155,0
FED 30-3019,KI,126,427,83,22,231,0
FED 30-3017,KI,252,715,154,52,458,0
FED 30-3014,KI,157,461,98,22,277,0
FED 30-3015,KI,119,398,101,21,241,0
FED 30-3012,KI,92,301,77,25,194,0
FED 30-3013,KI,51,266,64,9,124,0
FED 30-3010,KI,118,335,71,8,197,0
FED 30-3011,KI,71,343,57,10,138,0
RNT 37-0965,KI,167,708,140,39,346,0
ISS 41-1208,KI,209,649,114,46,369,0
SIERRA,KI,153,690,184,35,373,1
SEA 46-1978,KI,237,501,53,38,328,0
SHL 32-0274,KI,96,288,66,24,186,0
KEN 47-0482,KI,133,671,135,33,301,0
SEA 43-2028,KI,206,423,43,31,280,0
SEA 43-2029,KI,369,706,59,60,488,0
SEA 43-2026,KI,173,356,38,28,239,0
SEA 43-2027,KI,171,292,13,18,202,0
SEA 43-2024,KI,156,336,28,17,201,0
SEA 43-2025,KI,276,556,45,39,360,0
SEA 43-2023,KI,158,388,43,23,224,0
SEA 43-2020,KI,178,374,42,29,249,0
SEA 43-2021,KI,391,797,68,47,506,0
BEL 48-0198,KI,217,846,109,49,375,0
BEL 48-0191,KI,93,300,32,21,146,0
BEL 48-0190,KI,109,443,59,24,192,0
BEL 48-0193,KI,112,407,67,26,205,0
BEL 48-0192,KI,135,364,55,17,207,0
CAMAS,KI,265,719,129,48,442,0
BEL 48-0194,KI,91,287,40,28,159,0
BEL 48-0196,KI,100,302,58,16,174,0
FED 30-3305,KI,46,402,44,11,102,1
FAIRWOOD,KI,94,267,74,8,176,0
RATTLESNAKE,KI,125,605,172,36,333,0
SHL 32-1080,KI,79,258,39,16,134,0
B-D 05-3310,KI,95,492,148,30,273,0
SEA 43-2110,KI,143,452,31,12,186,0
KEN 33-2699,KI,92,401,89,17,198,0
SEA 43-2115,KI,86,527,28,20,134,0
SHL 32-0378,KI,66,305,64,20,150,0
RED 48-0938,KI,72,288,18,16,106,0
KIR 45-2560,KI,186,705,103,19,308,0
SEA 46-1964,KI,158,499,62,27,247,0
FOUR LAKES,KI,188,733,177,38,403,0
SEA 43-2239,KI,299,566,46,44,389,0
SAM 45-2791,KI,239,637,129,43,411,0
SEA 43-2237,KI,254,568,51,47,352,0
SEA 34-2501,KI,159,381,63,22,244,0
SEA 36-2532,KI,170,416,67,36,273,0
SEA 36-2533,KI,164,431,71,32,267,0
SEA 36-2534,KI,189,547,86,40,315,0
PATTERSON,KI,282,861,167,56,505,0
SEA 36-2536,KI,223,567,82,24,329,0
SHEFFIELD,KI,181,447,64,43,288,0
KILLARNEY,KI,133,466,105,26,264,0
RNT 11-1012,KI,98,589,126,18,242,0
M-I 41-2445,KI,194,496,69,29,292,0
SET 33-3057,KI,116,607,126,25,267,0
M-V 05-3373,KI,170,662,147,43,360,0
RNT 11-2854,KI,96,583,108,21,225,0
SEA 37-1558,KI,143,702,106,24,273,0
SEA 37-1559,KI,55,338,42,10,108,1
KIR 48-2863,KI,140,417,69,24,233,0
COV 47-0313,KI,132,428,88,21,241,0
SEA 37-1555,KI,110,410,63,17,190,0
LANGSTON,KI,132,587,109,13,254,0
BOT 01-3321,KI,121,430,141,31,293,0
SEA 37-1553,KI,104,388,81,19,206,2
DES 33-2674,KI,112,552,109,29,250,0
SEA 37-1824,KI,172,394,51,23,246,0
KIR 48-3196,KI,134,428,73,26,233,0
SEA 37-1827,KI,160,558,81,29,270,0
SEA 37-1823,KI,25,209,16,3,44,0
SEA 43-1835,KI,268,688,110,39,417,0
KEN 47-3652,KI,94,463,102,23,219,0
RIVERBEND,KI,140,762,156,49,345,0
DES 33-2671,KI,219,834,220,49,488,0
AUB 47-3260,KI,230,886,216,39,485,0
DES 33-2673,KI,91,366,66,10,167,0
M-I 41-0786,KI,110,255,29,27,166,0
KIR 48-2919,KI,112,412,72,23,207,0
BEL 41-0518,KI,110,266,50,12,172,0
KMR 46-2765,KI,221,715,110,32,363,0
KMR 46-2764,KI,89,269,54,12,155,0
M-I 41-0788,KI,156,372,39,39,234,0
KIR 48-2913,KI,195,700,112,30,337,0
KIR 48-2914,KI,210,723,142,47,399,0
MOUNT CLARE,KI,215,571,87,46,348,0
SAM 45-2575,KI,300,770,155,41,496,0
SEA 46-1962,KI,133,295,45,30,208,0
SEA 37-1950,KI,34,187,27,6,67,0
JUTLAND,KI,22,85,17,1,40,0
KIR 48-0642,KI,148,430,65,40,253,0
KIR 48-0643,KI,79,314,41,21,141,0
KIR 48-0641,KI,133,370,64,24,221,0
KIR 48-0646,KI,172,511,104,29,305,0
SAM 41-2942,KI,218,726,121,46,385,0
KIR 48-0644,KI,236,716,112,45,393,0
KIR 48-0645,KI,73,230,30,24,127,0
SEA 37-1903,KI,147,312,46,25,218,0
M-V 05-2841,KI,92,385,79,17,188,0
N-B 05-2683,KI,176,706,129,46,351,0
PROVAN,KI,211,551,90,39,340,0
TWIN PEAKS,KI,177,700,181,43,401,0
BEL 48-1023,KI,110,322,76,20,206,0
SAM 41-0816,KI,211,687,134,40,385,0
SHL 32-0462,KI,108,421,61,38,207,0
RNT 11-0964,KI,148,557,72,40,260,0
RNT 11-0962,KI,65,309,54,8,127,0
SEA 34-1529,KI,70,266,48,14,132,0
KIR 01-2678,KI,202,695,129,44,375,0
SEA 46-2128,KI,159,542,69,19,247,0
B-D 05-0240,KI,107,419,78,22,207,0
KIR 48-0614,KI,243,751,89,51,384,1
SEA 43-2048,KI,152,376,38,24,214,0
KIR 01-2923,KI,166,642,108,37,311,0
SEA 43-2049,KI,160,453,30,18,208,0
AUB 47-3518,KI,168,640,107,34,309,0
DARWOOD,KI,132,472,127,26,285,0
SEA 36-1757,KI,111,262,35,20,166,0
SEA 43-1874,KI,251,608,66,26,343,0
SEA 36-1759,KI,124,274,29,16,169,0
NEW 41-3578,KI,87,396,47,22,156,0
BUR 34-1104,KI,111,325,61,14,186,0
SEA 46-2286,KI,190,437,66,23,279,0
SEA 46-2280,KI,269,645,70,56,396,1
HOLLYMORE,KI,194,525,108,35,337,0
SEA 46-2282,KI,308,653,83,38,429,0
SHL 32-0267,KI,141,607,118,40,299,0
SEA 46-2289,KI,142,338,32,29,203,0
LFP 46-1186,KI,145,436,83,22,250,0
DENVER,KI,101,588,105,23,229,0
PEGGY,KI,166,775,184,40,390,0
SEA 34-1508,KI,122,295,43,17,182,0
SEA 34-1509,KI,101,281,53,23,177,0
GLENDALE,KI,140,764,129,20,289,0
SEA 34-1500,KI,196,584,84,48,328,0
SEA 34-1501,KI,165,369,63,20,248,0
SEA 34-1506,KI,111,299,48,24,183,0
SEA 34-1507,KI,150,357,51,29,230,0
SEA 34-1504,KI,172,418,69,26,267,0
SEA 46-2304,KI,171,369,32,30,233,0
WANDA,KI,99,417,85,21,205,0
TIGER MTN,KI,240,742,150,57,447,0
SEA 46-2305,KI,166,364,48,39,253,0
SEA 46-2307,KI,149,313,44,22,215,0
LFP 46-1237,KI,175,419,67,33,275,0
KIR 45-2917,KI,137,603,87,30,254,0
KIR 45-2916,KI,96,321,61,18,175,0
BUR 34-1032,KI,102,511,131,30,263,0
KEN 47-2985,KI,95,571,85,18,198,0
KIR 45-2912,KI,78,419,76,11,165,0
KIR 45-2911,KI,80,309,41,18,139,0
KIR 45-2910,KI,158,421,67,23,248,0
SEA 46-2359,KI,124,341,46,33,203,0
SEA 46-2358,KI,319,846,133,42,494,0
SEA 46-2302,KI,173,408,53,39,265,0
SEA 37-2686,KI,174,604,81,36,291,0
COUNTRYSIDE,KI,158,667,100,22,280,0
SEA 46-2352,KI,123,338,41,17,181,0
SEA 46-2351,KI,143,314,34,23,200,0
SEA 37-3159,KI,197,845,139,47,383,0
SEA 46-2357,KI,197,472,78,34,309,0
SEA 46-2355,KI,143,354,48,33,224,0
FAIRWEATHER,KI,81,269,60,23,164,0
SAM 41-3384,KI,213,764,138,40,391,0
SAM 41-3385,KI,168,616,112,48,328,0
KIR 45-3198,KI,98,492,58,26,182,0
KIR 45-3199,KI,153,416,69,19,241,0
CROW,KI,81,389,88,28,197,0
KEN 33-3378,KI,140,725,159,34,333,0
SEALTH,KI,135,378,59,35,229,0
BOT 01-1207,KI,168,553,80,34,282,0
BEL 48-0188,KI,145,472,58,41,244,0
BEL 48-0189,KI,119,523,78,35,232,0
BEL 48-0186,KI,102,277,39,24,165,0
RING HILL,KI,256,757,194,38,488,0
FED 30-3372,KI,108,450,105,14,227,0
SHL 32-2552,KI,121,444,101,25,247,0
SEA 43-1365,KI,195,459,33,34,262,0
SEA 34-1448,KI,109,270,60,12,181,0
GREEN RIVER,KI,97,482,139,25,261,0
COV 47-0279,KI,151,832,188,30,369,0
EVERGREEN,KI,131,716,106,24,261,0
N-B 05-0859,KI,114,487,135,42,291,0
N-B 05-0858,KI,120,469,80,22,222,0
SEA 34-1442,KI,128,380,56,23,207,0
SAM 41-1130,KI,147,651,90,46,283,0
KEN 47-0842,KI,182,796,157,29,368,0
KIR 45-3200,KI,103,455,88,18,209,0
BOT 01-0868,KI,154,650,101,37,292,0
HUSKY,KI,168,650,126,46,340,0
SNQ 05-3645,KI,0,0,0,0,0,0
SEA 36-2505,KI,176,324,27,25,228,0
SEA 36-2504,KI,156,303,38,19,213,0
SEA 36-2507,KI,111,283,45,24,180,0
SEA 36-2506,KI,134,311,51,17,202,0
SEA 36-2503,KI,135,305,49,12,196,0
SEA 36-2502,KI,220,378,37,27,284,0
SEA 36-2509,KI,169,403,59,32,260,0
SEA 36-2508,KI,196,427,71,26,293,0
QUAIL,KI,70,235,44,17,131,0
KEN 47-0601,KI,120,733,143,28,291,0
KEN 47-0600,KI,28,131,14,4,46,0
COV 47-3517,KI,87,263,69,12,168,0
SHL 32-1140,KI,72,240,48,10,130,0
RNT 11-2844,KI,179,845,149,26,354,0
RNT 11-2845,KI,99,548,104,18,221,0
SEA 36-3586,KI,283,801,86,38,407,0
KEN 47-0026,KI,66,357,88,15,169,0
SEA 37-1563,KI,45,323,58,7,111,1
SEA 37-1565,KI,115,331,36,21,172,0
SEA 37-1564,KI,128,396,87,12,227,0
ANGEL CITY,KI,139,745,142,18,299,0
SEA 37-1566,KI,100,327,58,18,176,0
SEA 37-1568,KI,102,434,67,10,179,0
SEA 43-2083,KI,146,422,32,37,215,0
KEN 47-0028,KI,122,533,116,37,275,0
KMR 46-3148,KI,156,671,122,42,320,0
SEA 46-2619,KI,173,539,80,26,279,0
SEA 46-2500,KI,141,360,45,23,209,0
MCKINLEY,KI,48,351,64,6,118,0
WOODSIDE,KI,145,580,97,17,259,0
BUR 34-0377,KI,132,607,131,30,293,0
AUB 47-3187,KI,103,432,79,19,201,0
KMR 46-0820,KI,116,365,71,25,212,0
KMR 46-2771,KI,237,699,128,47,412,0
DES 33-1146,KI,127,591,140,32,299,0
LFP 46-0309,KI,246,582,98,42,386,0
KIR 48-2921,KI,126,418,72,33,231,0
KIR 48-3439,KI,194,531,94,36,324,0
KIR 48-2922,KI,128,504,82,32,242,0
KEN 11-0918,KI,128,605,112,17,257,0
CUMBERLAND,KI,84,345,99,12,195,0
VEAZIE,KI,163,619,175,18,356,0
LFP 46-0003,KI,189,477,49,35,273,0
KIR 48-0639,KI,118,387,73,27,218,0
KIR 48-0638,KI,166,551,87,28,281,0
KIR 48-0636,KI,147,449,79,22,248,0
KIR 48-0633,KI,179,468,82,24,285,0
BOT 01-0262,KI,213,779,112,42,367,0
BOT 01-0260,KI,249,769,163,69,482,1
AUB 47-3324,KI,164,577,153,43,360,0
SEA 36-2117,KI,161,336,45,17,223,0
SEA 46-1310,KI,164,397,48,17,229,0
KIR 01-0421,KI,309,724,119,40,468,0
KIR 01-0422,KI,161,612,107,41,309,0
RNT 11-0978,KI,88,506,119,16,223,0
RNT 11-0979,KI,43,284,49,8,100,0
RNT 11-0975,KI,166,861,154,19,339,0
RNT 11-0970,KI,59,246,42,7,108,0
RNT 11-0971,KI,149,579,119,23,291,0
RNT 11-0973,KI,109,542,113,23,245,0
SEA 37-1589,KI,155,290,38,24,217,0
SEA 37-1588,KI,115,244,34,10,159,0
SEA 43-1291,KI,367,684,67,53,487,0
SEA 37-1583,KI,230,700,104,48,382,0
SEA 37-1582,KI,172,715,93,26,291,0
SEA 37-1580,KI,97,333,50,13,160,0
SEA 37-1587,KI,137,311,36,22,195,0
SEA 37-1586,KI,181,373,40,30,251,0
SEA 36-3566,KI,205,579,69,33,307,0
SEA 37-1584,KI,134,332,49,27,210,0
SEA 43-2040,KI,161,476,36,17,214,0
NPK 33-0849,KI,137,380,84,33,254,0
TWO RIVERS,KI,246,779,174,45,465,0
FED 30-3004,KI,86,442,83,19,188,0
MEANDER,KI,198,581,113,29,340,0
SPIDER LAKE,KI,175,755,183,29,387,0
ISS 05-3559,KI,306,907,148,75,529,0
ISS 05-3552,KI,163,742,97,48,308,0
MARYMOOR,KI,0,0,0,0,0,0
HILL,KI,192,493,85,35,312,0
RUSS,KI,4,24,7,0,11,0
RED 48-2642,KI,75,263,34,8,117,0
RED 48-2641,KI,240,645,107,49,396,0
RED 48-2640,KI,134,356,51,23,208,0
SEA 46-2292,KI,215,505,44,29,288,0
SEA 46-2293,KI,201,441,48,43,292,0
SEA 34-1409,KI,176,422,63,31,270,0
SEA 34-1408,KI,279,708,158,44,481,0
SEA 46-2296,KI,150,391,63,24,237,0
SEA 46-2297,KI,110,283,39,20,169,0
BUR 34-1136,KI,60,218,62,15,137,0
SEA 43-1333,KI,160,340,53,16,229,0
SEA 43-1332,KI,179,385,49,39,267,0
SEA 43-1331,KI,156,366,46,22,224,0
SEA 43-1330,KI,162,404,51,25,238,0
M-I 41-0756,KI,260,738,100,42,402,0
M-I 41-0757,KI,133,403,67,31,231,0
SEA 43-1335,KI,259,637,71,47,377,0
LUND,KI,194,740,178,37,409,0
KMR 46-0036,KI,230,649,117,36,383,0
M-I 41-0758,KI,104,284,60,11,175,0
M-I 41-0759,KI,117,379,56,38,211,0
SHAMROCK,KI,168,693,135,29,332,0
SEA 36-3587,KI,187,590,62,24,273,0
N-B 05-3407,KI,203,628,137,41,381,0
WOD 45-2680,KI,222,627,122,40,384,0
WABASH,KI,93,320,85,11,189,0
SEA 43-3424,KI,161,407,37,21,219,0
BEL 41-0011,KI,61,346,37,19,117,0
BEL 41-0017,KI,133,594,103,34,270,0
RED 48-2467,KI,122,398,61,32,215,0
RED 48-2466,KI,284,749,123,53,460,0
SEA 37-1567,KI,77,332,60,19,156,0
STEED,KI,298,759,154,49,501,0
SEA 37-3617,KI,154,553,58,23,235,0
SEA 43-3571,KI,95,464,42,18,156,1
CAMPBELL HILL,KI,119,642,107,24,250,0
SEA 34-1258,KI,129,341,76,20,225,0
SEA 34-1259,KI,122,328,60,23,205,0
BEL 41-2936,KI,162,485,75,27,264,0
BEL 41-2935,KI,171,526,59,34,264,0
SEA 46-2348,KI,103,274,38,20,161,0
SEA 46-2349,KI,124,382,64,32,220,0
SEA 46-2340,KI,246,680,85,50,381,0
SEA 46-2341,KI,226,569,87,36,349,0
SEA 46-2342,KI,134,406,41,12,187,0
SEA 46-2343,KI,122,341,42,30,194,0
SEA 46-2344,KI,199,760,98,32,329,0
BEL 41-2447,KI,179,527,106,18,303,0
SEA 46-2346,KI,142,364,34,17,193,0
SEA 46-2347,KI,174,519,73,34,281,0
TRILLIUM,KI,281,799,147,48,476,0
LORA,KI,164,607,139,40,343,0
ALG 30-3141,KI,84,523,120,18,222,0
KEN 47-1076,KI,152,668,120,29,301,0
COV 47-1203,KI,198,885,176,47,421,0
KEN 33-2567,KI,95,369,80,12,187,0
KEN 33-2569,KI,180,856,166,44,390,0
KMR 46-1147,KI,202,764,130,36,368,0
VASHON,KI,119,390,68,28,215,0
ENM 31-3492,KI,70,333,77,17,164,0
BEL 48-0171,KI,139,396,81,14,234,0
BEL 48-0170,KI,75,225,43,10,128,0
BEL 48-0177,KI,145,408,71,20,236,0
BEL 48-0178,KI,80,406,38,16,134,0
SEA 46-1970,KI,123,250,23,15,161,0
BEL 41-2621,KI,148,528,66,37,251,0
SEA 43-1975,KI,40,439,14,9,63,0
SET 33-3104,KI,107,542,110,30,247,0
SET 33-3107,KI,128,680,130,23,281,0
SET 33-3100,KI,132,847,139,20,291,0
SET 33-3101,KI,83,366,112,33,228,0
SET 33-3102,KI,118,670,158,17,293,0
KIR 48-2598,KI,199,548,98,30,327,0
SEA 36-1769,KI,112,234,17,22,151,0
SHL 32-1228,KI,136,366,43,16,195,0
SNQ 05-3512,KI,275,823,145,52,472,0
SAM 45-3505,KI,218,573,85,26,329,0
SNQ 05-3511,KI,258,860,152,67,477,0
SNQ 05-3514,KI,214,648,105,39,358,0
SEA 36-2593,KI,118,289,35,21,174,0
SEA 37-1940,KI,180,536,58,30,268,0
SEA 43-2034,KI,197,424,36,20,253,0
BEL 41-2714,KI,238,711,87,47,372,0
SHL 32-3363,KI,106,373,41,17,164,0
KEN 33-3362,KI,67,365,86,21,174,0
BEL 41-2719,KI,164,520,81,44,289,0
SEA 46-1400,KI,154,425,42,25,221,0
SEA 46-1401,KI,204,686,65,42,311,0
SEA 32-3568,KI,191,849,129,63,383,0
SEA 46-1404,KI,143,441,43,31,217,0
SEA 36-2518,KI,164,425,61,21,246,0
SEA 36-2512,KI,226,505,63,42,331,0
SEA 36-2513,KI,188,434,70,43,301,0
SEA 36-2510,KI,137,352,50,34,221,0
SEA 36-2511,KI,194,430,68,49,311,0
SNQ 05-3633,KI,95,404,51,20,166,0
SEA 36-2517,KI,242,613,99,41,382,0
SEA 36-2514,KI,117,298,56,20,193,0
SEA 36-2515,KI,156,361,58,19,233,0
SEA 37-1619,KI,161,449,64,31,256,0
SEA 37-1618,KI,137,389,33,18,188,0
SEA 37-1613,KI,138,292,41,20,200,1
SEA 37-1612,KI,130,288,35,26,191,0
SEA 37-1611,KI,135,289,36,20,191,0
SEA 37-1610,KI,153,331,36,17,206,0
SEA 37-1617,KI,152,323,40,9,201,0
KLAHANIE,KI,146,468,82,36,264,0
SEA 37-1615,KI,147,343,44,14,205,0
SEA 37-1614,KI,108,260,28,19,155,0
SEA 36-1732,KI,185,449,53,40,278,0
SEA 36-1731,KI,159,404,46,25,230,0
SEA 36-1730,KI,158,385,40,24,222,0
SEA 36-1737,KI,138,416,30,25,193,0
SEA 36-1736,KI,137,341,48,24,209,0
SEA 36-1735,KI,109,252,24,27,160,0
SEA 36-1734,KI,183,497,68,35,286,0
SEA 36-1739,KI,144,309,37,26,207,0
SEA 36-1738,KI,137,295,32,21,190,0
KEN 05-3462,KI,0,0,0,0,0,0
SEA 37-1576,KI,82,435,94,10,186,0
SEA 37-1574,KI,82,417,82,15,179,0
SEA 37-1575,KI,41,377,66,17,124,0
SEA 37-1572,KI,117,307,41,22,180,0
SEA 37-1570,KI,133,659,134,37,304,0
SEA 37-1571,KI,129,432,95,26,250,0
SEA 37-1578,KI,88,413,62,22,172,0
SEA 37-1579,KI,67,247,28,13,108,0
BITTERROOT,KI,137,483,94,31,262,0
SEA 43-1818,KI,102,295,58,36,196,0
SEA 43-1819,KI,204,457,68,31,303,0
SEA 43-1817,KI,80,264,36,18,134,0
SEA 43-2059,KI,190,424,37,25,252,0
BUR 34-0344,KI,162,420,104,35,301,0
NEW 41-0878,KI,201,630,90,37,328,0
KIR 01-2457,KI,196,709,138,42,376,0
KIR 48-3401,KI,185,632,113,44,342,0
ROYAL,KI,68,320,81,14,163,0
PAC 30-2856,KI,86,686,127,17,230,0
BUR 34-0699,KI,254,823,183,52,489,0
HORSESHOE,KI,151,490,110,28,289,0
RED 45-2638,KI,133,442,82,20,235,0
SHL 32-0898,KI,104,295,50,23,177,0
BURTON,KI,105,241,37,21,163,0
SHL 32-0895,KI,140,484,57,21,218,0
SEA 43-1343,KI,165,355,26,24,215,0
KIR 48-0628,KI,223,664,86,47,356,0
KIR 48-0629,KI,222,587,88,34,344,0
M-I 41-2465,KI,122,330,67,19,208,0
ELECTIONS OFFICE,KI,0,9,1,0,1,0
SAM 41-2491,KI,210,707,121,36,367,0
SEA 36-1298,KI,183,337,37,26,246,0
TUK 11-2453,KI,91,510,76,13,180,0
M-V 05-3536,KI,153,572,95,27,275,0
EXCALIBUR,KI,87,403,117,22,226,0
KIR 48-2920,KI,104,381,67,18,189,0
TUK 11-1164,KI,146,660,122,44,312,0
SET 33-3074,KI,123,456,114,23,260,0
TUK 11-1166,KI,88,443,63,14,165,0
TUK 11-1167,KI,0,6,4,0,4,0
SEA 43-2549,KI,230,718,71,38,339,0
BEL 41-0175,KI,230,815,142,43,415,0
BEL 41-0176,KI,179,593,89,24,292,0
SEA 37-1590,KI,164,294,34,30,228,0
BEL 41-0179,KI,92,338,42,14,148,0
BEL 41-3371,KI,193,677,68,35,296,0
BEL 41-3370,KI,212,812,123,41,377,1
SEA 37-1594,KI,219,761,83,41,343,0
SEA 37-1596,KI,140,497,91,29,260,0
SEA 43-2542,KI,112,275,22,12,146,0
NPK 33-0857,KI,281,684,144,58,483,0
NPK 33-0854,KI,158,436,102,42,302,0
NPK 33-0855,KI,111,390,88,32,231,0
NPK 33-0852,KI,147,442,109,40,296,0
NPK 33-0853,KI,143,338,73,27,243,0
NPK 33-0851,KI,153,525,140,45,338,0
AUB 47-2551,KI,159,824,143,30,332,0
ELSOM,KI,207,586,109,37,353,0
SEA 46-2366,KI,137,451,67,37,241,0
BUR 33-0476,KI,179,764,163,36,378,0
CONNAUGHT,KI,138,615,168,31,337,0
AUB 47-3538,KI,189,719,149,28,366,0
AUB 47-3539,KI,119,436,103,23,245,0
GLASGOW,KI,109,601,122,24,255,0
ALPINE,KI,176,564,118,30,324,0
SAM 41-0909,KI,234,831,157,54,445,0
DES 33-2637,KI,108,499,90,23,221,0
CEDAR RIVER,KI,110,481,119,30,259,0
RNT 11-3162,KI,53,209,46,7,106,0
SEA 34-1410,KI,98,240,40,18,156,0
SEA 34-1411,KI,134,307,40,23,197,0
COALFIELD,KI,212,713,148,36,396,0
SEA 34-1413,KI,200,533,87,32,319,0
SEA 34-1414,KI,93,239,54,18,165,0
SEA 34-1415,KI,165,406,59,23,247,0
SEA 34-1416,KI,140,394,62,33,235,0
KEN 47-3300,KI,119,527,117,18,254,0
SEA 34-1418,KI,128,299,46,22,196,0
SEA 34-1419,KI,251,694,109,57,418,1
SEA 43-2052,KI,102,445,23,18,143,0
SAM 45-0536,KI,253,758,142,49,444,0
FALL CITY,KI,104,520,140,31,275,0
WOD 45-0926,KI,198,859,136,36,370,0
BRONSON,KI,293,785,145,61,499,0
BEL 41-1026,KI,185,652,119,19,323,0
SEA 46-1980,KI,181,381,42,34,257,0
FAIRMONT GLEN,KI,143,497,105,29,277,0
RNT 11-3555,KI,106,477,85,28,219,0
WALLACE,KI,102,454,81,11,194,0
SWAN LAKE,KI,231,684,112,35,378,0
KIR 45-2931,KI,109,409,59,23,191,0
KIR 45-2933,KI,90,350,63,14,167,0
KIR 45-2932,KI,136,472,104,26,266,0
MUCKLESHOOT,KI,19,395,32,3,54,0
RED 48-3415,KI,83,327,59,18,160,0
SEA 43-2109,KI,146,478,39,27,212,0
BEL 41-2945,KI,199,548,63,34,296,0
BEL 41-2943,KI,284,828,98,52,434,0
SEA 37-1884,KI,282,643,72,31,385,0
SHL 32-0368,KI,106,309,57,15,178,0
SEA 46-2379,KI,226,542,71,35,332,0
SEA 46-2378,KI,145,322,45,22,212,0
BEL 48-0223,KI,171,435,80,35,286,0
BEL 48-0221,KI,168,617,99,37,304,0
BEL 48-0227,KI,202,662,91,33,326,0
BEL 48-0226,KI,117,315,57,13,187,0
BEL 48-0225,KI,163,464,84,17,264,0
BEL 48-0224,KI,200,636,131,27,358,0
BUR 34-1064,KI,187,589,118,53,358,0
KEN 47-2568,KI,159,866,222,22,403,0
SEA 11-1597,KI,252,909,120,38,410,0
DES 33-2416,KI,133,484,89,20,242,0
SEA 36-1773,KI,177,644,81,27,285,0
KMR 46-1171,KI,161,588,98,22,281,0
BOT 01-1224,KI,191,748,176,47,414,0
MCCOY,KI,179,646,137,52,368,0
BEL 48-0160,KI,60,268,50,20,130,0
BEL 48-0162,KI,70,252,48,21,139,0
BEL 48-0163,KI,110,365,64,24,198,0
BEL 48-0164,KI,95,299,47,21,163,0
BEL 48-0165,KI,136,384,86,28,250,0
BEL 48-0166,KI,130,380,62,20,212,0
BEL 41-2386,KI,94,279,57,18,169,0
BEL 48-0168,KI,83,255,37,14,134,0
BEL 48-0169,KI,104,361,65,26,195,0
BRITTANY,KI,147,592,146,28,321,0
KEN 33-3553,KI,89,557,85,20,194,0
SEA 46-2363,KI,135,380,50,28,213,0
AUB 47-3455,KI,105,439,92,32,229,0
SHL 32-1236,KI,88,268,42,18,148,0
BEL 41-2428,KI,204,739,108,39,351,0
BOT 01-0261,KI,215,634,122,41,378,0
SEA 46-2367,KI,135,449,69,25,229,0
SEA 46-2364,KI,120,355,41,24,185,0
SNQ 05-3560,KI,153,502,82,28,263,0
BEL 41-2812,KI,92,350,62,26,180,0
KMR 46-0572,KI,239,629,93,24,356,0
KMR 46-0573,KI,177,726,151,33,361,0
LFP 46-3380,KI,229,579,99,40,368,0
DES 33-0016,KI,89,281,74,17,180,0
EASTWOOD,KI,139,487,107,35,281,0
GREEN VALLEY,KI,109,370,104,10,223,0
ISS 05-0543,KI,160,622,118,36,314,0
SEA 37-1609,KI,178,414,46,18,242,0
ISS 05-0547,KI,95,327,79,17,191,0
ISS 05-0546,KI,60,220,46,15,121,0
ISS 05-0545,KI,92,316,58,22,172,0
ISS 05-0544,KI,152,647,113,30,295,0
